[\\mb-fps3\Data\Data_T2\Res_Sa2_25\Res_In3_25.225|0|0],"","",""
MJRAW.SLIPA[6].TtwrawA372,"32,127","","Taxable capital employed in Canada in the last taxation year"
MJRAW.SLIPA[6].TtwrawA308,"0","","Total adjusted aggregate investment income for taxation years that end in the preceding calendar year"
MJRAW.SLIPA[6].TtwrawA460,"256,229","","Assets as per the financial statements of the prior taxation year"
MJRAW.SLIPA[6].TtwrawA527,"1.000000","","Percentage allocated"
MJRAW.SLIPA[6].TtwrawA575,"25,000","","Gross revenue of the corporation for the preceding taxation year"
MJRAW.SLIPA[6].TtwrawA482,"50,000","","Allocation of the basic amount for the taxation year"
MJRAW.SLIPA[6].TtwrawA159,"2023-04-01","","Previous taxation year-start"
MJRAW.SLIPA[6].TtwrawA160,"2024-03-31","","Previous taxation year-end"
MJRAW.SLIPA[6].TtwrawA1,"Bistro Guru Inc.","","Name of associated eligible persons and partnerships"
MJRAW.SLIPA[6].TtwrawA3,"84750 8488 RC0001","","Business number of the associated corporations"
MJRAW.SLIPA[6].TtwrawA196,"2024-04-01","","Taxation year-start"
MJRAW.SLIPA[6].TtwrawA74,"2025-03-31","","Taxation year-end"
MJRAW.SLIPA[6].TtwrawA459,"67,719","","Taxable capital employed in Canada for the year"
MJRAW.SLIPA[6].TtwrawA463,"256,229","","Schedule 511 – Total assets in the last taxation year"
MJRAW.SLIPA[6].TtwrawA464,"254,900","","Schedule 511 – Total assets for the year"
MJRAW.SLIPA[6].TtwrawA465,"25,000","","Schedule 511 – Total revenue in the last taxation year"
MJRAW.SLIPA[6].TtwrawA466,"99,567","","Schedule 511 – Total revenue for the year"
MJRAW.SLIPA[6].TtwrawA153,"1167572404","","Québec enterprise number (NEQ)"
MJRAW.SLIPA[6].TtwrawA154,"1218009090 IC 0001","","Québec identification number"
MJRAW.SLIPA[6].TtwrawA469,"66,957","","Paid-up capital of the second prior taxation year"
MJRAW.SLIPA[6].TtwrawA470,"34,997","","Paid-up capital of prior taxation year"
MJRAW.SLIPA[6].TtwrawA13,"246,246","","Assets as per the financial statements of the second prior taxation year"
MJRAW.SLIPA[6].TtwrawA162,"President","","Title or position of authorized representative"
MJRAW.SLIPA[6].TtwrawA574,"120,000","","Gross revenue of the corporation for the second preceding taxation year"
MJRAW.SLIPA[7].TtwrawA344,"Y","","Always keep the link and offer to restore it when in error"
MJRAW.SLIPA[7].TtwrawA16,"1","","Association code"
MJRAW.SLIPA[7].TtwrawA524,"9,387","","Taxable income of prior taxation year"
MJRAW.SLIPA[7].TtwrawA22,"50,000","","Reduced business limit of the last taxation year ending in the preceding calendar year"
MJRAW.SLIPA[7].TtwrawA372,"0","","Taxable capital employed in Canada in the last taxation year"
MJRAW.SLIPA[7].TtwrawA308,"0","","Total adjusted aggregate investment income for taxation years that end in the preceding calendar year"
MJRAW.SLIPA[7].TtwrawA460,"627,973","","Assets as per the financial statements of the prior taxation year"
MJRAW.SLIPA[7].TtwrawA527,"1.000000","","Percentage allocated"
MJRAW.SLIPA[7].TtwrawA307,"4,111","","Number of paid hours of the employees of the corporation, calculated for previous taxation year"
MJRAW.SLIPA[7].TtwrawA575,"357,814","","Gross revenue of the corporation for the preceding taxation year"
MJRAW.SLIPA[7].TtwrawA482,"50,000","","Allocation of the basic amount for the taxation year"
MJRAW.SLIPA[7].TtwrawA159,"2023-04-01","","Previous taxation year-start"
MJRAW.SLIPA[7].TtwrawA160,"2024-03-31","","Previous taxation year-end"
MJRAW.SLIPA[7].TtwrawA1,"9096-0436 Quebec Inc.","","Name of associated eligible persons and partnerships"
MJRAW.SLIPA[7].TtwrawA3,"88387 9611 RC0001","","Business number of the associated corporations"
MJRAW.SLIPA[7].TtwrawA196,"2024-04-01","","Taxation year-start"
MJRAW.SLIPA[7].TtwrawA74,"2025-03-31","","Taxation year-end"
MJRAW.SLIPA[7].TtwrawA459,"42,055","","Taxable capital employed in Canada for the year"
MJRAW.SLIPA[7].TtwrawA463,"627,973","","Schedule 511 – Total assets in the last taxation year"
MJRAW.SLIPA[7].TtwrawA464,"631,515","","Schedule 511 – Total assets for the year"
MJRAW.SLIPA[7].TtwrawA465,"357,814","","Schedule 511 – Total revenue in the last taxation year"
MJRAW.SLIPA[7].TtwrawA466,"245,531","","Schedule 511 – Total revenue for the year"
MJRAW.SLIPA[7].TtwrawA153,"1149614464","","Québec enterprise number (NEQ)"
MJRAW.SLIPA[7].TtwrawA154,"1087115867 IC 0001","","Québec identification number"
MJRAW.SLIPA[7].TtwrawA469,"22,400","","Paid-up capital of the second prior taxation year"
MJRAW.SLIPA[7].TtwrawA470,"45,717","","Paid-up capital of prior taxation year"
MJRAW.SLIPA[7].TtwrawA13,"531,515","","Assets as per the financial statements of the second prior taxation year"
MJRAW.SLIPA[7].TtwrawA162,"President","","Title or position of authorized representative"
MJRAW.SLIPA[7].TtwrawA574,"1,040,169","","Gross revenue of the corporation for the second preceding taxation year"
MJRAW.SLIPA[8].TtwrawA344,"Y","","Always keep the link and offer to restore it when in error"
MJRAW.SLIPA[8].TtwrawA16,"1","","Association code"
MJRAW.SLIPA[8].TtwrawA458,"444,750","","Taxable capital employed in Canada for the preceding taxation year"
MJRAW.SLIPA[8].TtwrawA524,"100,407","","Taxable income of prior taxation year"
MJRAW.SLIPA[8].TtwrawA22,"250,000","","Reduced business limit of the last taxation year ending in the preceding calendar year"
MJRAW.SLIPA[8].TtwrawA372,"444,750","","Taxable capital employed in Canada in the last taxation year"
MJRAW.SLIPA[8].TtwrawA308,"0","","Total adjusted aggregate investment income for taxation years that end in the preceding calendar year"
MJRAW.SLIPA[8].TtwrawA460,"1,689,416","","Assets as per the financial statements of the prior taxation year"
MJRAW.SLIPA[8].TtwrawA527,"1.000000","","Percentage allocated"
MJRAW.SLIPA[8].TtwrawA307,"59,894","","Number of paid hours of the employees of the corporation, calculated for previous taxation year"
MJRAW.SLIPA[8].TtwrawA575,"3,945,668","","Gross revenue of the corporation for the preceding taxation year"
MJRAW.SLIPA[8].TtwrawA482,"50,000","","Allocation of the basic amount for the taxation year"
MJRAW.SLIPA[8].TtwrawA159,"2023-04-01","","Previous taxation year-start"
MJRAW.SLIPA[8].TtwrawA160,"2024-03-31","","Previous taxation year-end"
MJRAW.SLIPA[8].TtwrawA1,"9366-1049 Québec Inc.","","Name of associated eligible persons and partnerships"
MJRAW.SLIPA[8].TtwrawA3,"78955 5489 RC0001","","Business number of the associated corporations"
MJRAW.SLIPA[8].TtwrawA196,"2024-04-01","","Taxation year-start"
MJRAW.SLIPA[8].TtwrawA74,"2025-03-31","","Taxation year-end"
MJRAW.SLIPA[8].TtwrawA459,"770,505","","Taxable capital employed in Canada for the year"
MJRAW.SLIPA[8].TtwrawA463,"1,689,416","","Schedule 511 – Total assets in the last taxation year"
MJRAW.SLIPA[8].TtwrawA464,"1,758,770","","Schedule 511 – Total assets for the year"
MJRAW.SLIPA[8].TtwrawA465,"3,945,668","","Schedule 511 – Total revenue in the last taxation year"
MJRAW.SLIPA[8].TtwrawA466,"4,041,335","","Schedule 511 – Total revenue for the year"
MJRAW.SLIPA[8].TtwrawA153,"1173078958","","Québec enterprise number (NEQ)"
MJRAW.SLIPA[8].TtwrawA154,"1225056770 IC 0001","","Québec identification number"
MJRAW.SLIPA[8].TtwrawA469,"509,742","","Paid-up capital of the second prior taxation year"
MJRAW.SLIPA[8].TtwrawA470,"659,516","","Paid-up capital of prior taxation year"
MJRAW.SLIPA[8].TtwrawA13,"2,473,906","","Assets as per the financial statements of the second prior taxation year"
MJRAW.SLIPA[8].TtwrawA162,"Officer","","Title or position of authorized representative"
MJRAW.SLIPA[8].TtwrawA574,"4,192,108","","Gross revenue of the corporation for the second preceding taxation year"
MJRAW.SLIPA[9].TtwrawA344,"Y","","Always keep the link and offer to restore it when in error"
MJRAW.SLIPA[9].TtwrawA16,"1","","Association code"
MJRAW.SLIPA[9].TtwrawA458,"30,502","","Taxable capital employed in Canada for the preceding taxation year"
MJRAW.SLIPA[9].TtwrawA524,"36,288","","Taxable income of prior taxation year"
MJRAW.SLIPA[9].TtwrawA22,"50,000","","Reduced business limit of the last taxation year ending in the preceding calendar year"
MJRAW.SLIPA[9].TtwrawA372,"30,502","","Taxable capital employed in Canada in the last taxation year"
MJRAW.SLIPA[9].TtwrawA308,"0","","Total adjusted aggregate investment income for taxation years that end in the preceding calendar year"
MJRAW.SLIPA[9].TtwrawA460,"1,087,918","","Assets as per the financial statements of the prior taxation year"
MJRAW.SLIPA[9].TtwrawA527,"1.000000","","Percentage allocated"
MJRAW.SLIPA[9].TtwrawA307,"38,506","","Number of paid hours of the employees of the corporation, calculated for previous taxation year"
MJRAW.SLIPA[9].TtwrawA575,"1,854,066","","Gross revenue of the corporation for the preceding taxation year"
MJRAW.SLIPA[9].TtwrawA482,"50,000","","Allocation of the basic amount for the taxation year"
MJRAW.SLIPA[9].TtwrawA159,"2023-04-01","","Previous taxation year-start"
MJRAW.SLIPA[9].TtwrawA160,"2024-03-31","","Previous taxation year-end"
MJRAW.SLIPA[9].TtwrawA1,"9098-0558 Quebec Inc.","","Name of associated eligible persons and partnerships"
MJRAW.SLIPA[9].TtwrawA3,"14393 4172 RC0001","","Business number of the associated corporations"
MJRAW.SLIPA[9].TtwrawA196,"2024-04-01","","Taxation year-start"
MJRAW.SLIPA[9].TtwrawA74,"2025-03-31","","Taxation year-end"
MJRAW.SLIPA[9].TtwrawA459,"22,549","","Taxable capital employed in Canada for the year"
MJRAW.SLIPA[9].TtwrawA463,"1,087,918","","Schedule 511 – Total assets in the last taxation year"
MJRAW.SLIPA[9].TtwrawA464,"786,276","","Schedule 511 – Total assets for the year"
MJRAW.SLIPA[9].TtwrawA465,"1,854,066","","Schedule 511 – Total revenue in the last taxation year"
MJRAW.SLIPA[9].TtwrawA466,"1,606,736","","Schedule 511 – Total revenue for the year"
MJRAW.SLIPA[9].TtwrawA153,"1149714108","","Québec enterprise number (NEQ)"
MJRAW.SLIPA[9].TtwrawA154,"1087123231 IC 0001","","Québec identification number"
MJRAW.SLIPA[9].TtwrawA469,"70,223","","Paid-up capital of the second prior taxation year"
MJRAW.SLIPA[9].TtwrawA470,"166,242","","Paid-up capital of prior taxation year"
MJRAW.SLIPA[9].TtwrawA13,"976,378","","Assets as per the financial statements of the second prior taxation year"
MJRAW.SLIPA[9].TtwrawA162,"President","","Title or position of authorized representative"
MJRAW.SLIPA[9].TtwrawA574,"1,793,623","","Gross revenue of the corporation for the second preceding taxation year"
MJRAW.SLIPA[10].TtwrawA344,"Y","","Always keep the link and offer to restore it when in error"
MJRAW.SLIPA[10].TtwrawA16,"1","","Association code"
MJRAW.SLIPA[10].TtwrawA458,"91,648","","Taxable capital employed in Canada for the preceding taxation year"
MJRAW.SLIPA[10].TtwrawA524,"25,621","","Taxable income of prior taxation year"
MJRAW.SLIPA[10].TtwrawA22,"50,000","","Reduced business limit of the last taxation year ending in the preceding calendar year"
MJRAW.SLIPA[10].TtwrawA372,"91,648","","Taxable capital employed in Canada in the last taxation year"
MJRAW.SLIPA[10].TtwrawA308,"0","","Total adjusted aggregate investment income for taxation years that end in the preceding calendar year"
MJRAW.SLIPA[10].TtwrawA460,"417,784","","Assets as per the financial statements of the prior taxation year"
MJRAW.SLIPA[10].TtwrawA527,"1.000000","","Percentage allocated"
MJRAW.SLIPA[10].TtwrawA575,"109,765","","Gross revenue of the corporation for the preceding taxation year"
MJRAW.SLIPA[10].TtwrawA482,"50,000","","Allocation of the basic amount for the taxation year"
MJRAW.SLIPA[10].TtwrawA159,"2023-04-01","","Previous taxation year-start"
MJRAW.SLIPA[10].TtwrawA160,"2024-03-31","","Previous taxation year-end"
MJRAW.SLIPA[10].TtwrawA1,"2749-8567 Quebec Inc.","","Name of associated eligible persons and partnerships"
MJRAW.SLIPA[10].TtwrawA3,"12487 7077 RC0001","","Business number of the associated corporations"
MJRAW.SLIPA[10].TtwrawA196,"2024-04-01","","Taxation year-start"
MJRAW.SLIPA[10].TtwrawA74,"2025-03-31","","Taxation year-end"
MJRAW.SLIPA[10].TtwrawA459,"72,950","","Taxable capital employed in Canada for the year"
MJRAW.SLIPA[10].TtwrawA463,"417,784","","Schedule 511 – Total assets in the last taxation year"
MJRAW.SLIPA[10].TtwrawA464,"458,472","","Schedule 511 – Total assets for the year"
MJRAW.SLIPA[10].TtwrawA465,"109,765","","Schedule 511 – Total revenue in the last taxation year"
MJRAW.SLIPA[10].TtwrawA466,"109,765","","Schedule 511 – Total revenue for the year"
MJRAW.SLIPA[10].TtwrawA153,"1143876275","","Québec enterprise number (NEQ)"
MJRAW.SLIPA[10].TtwrawA154,"1009507490 IC 0001","","Québec identification number"
MJRAW.SLIPA[10].TtwrawA469,"104,771","","Paid-up capital of the second prior taxation year"
MJRAW.SLIPA[10].TtwrawA470,"102,715","","Paid-up capital of prior taxation year"
MJRAW.SLIPA[10].TtwrawA13,"348,181","","Assets as per the financial statements of the second prior taxation year"
MJRAW.SLIPA[10].TtwrawA162,"President","","Title or position of authorized representative"
MJRAW.SLIPA[10].TtwrawA574,"83,735","","Gross revenue of the corporation for the second preceding taxation year"
MJRAW.SLIPA[11].TtwrawA344,"Y","","Always keep the link and offer to restore it when in error"
MJRAW.SLIPA[11].TtwrawA16,"1","","Association code"
MJRAW.SLIPA[11].TtwrawA458,"125","","Taxable capital employed in Canada for the preceding taxation year"
MJRAW.SLIPA[11].TtwrawA524,"0","","Taxable income of prior taxation year"
MJRAW.SLIPA[11].TtwrawA22,"0","","Reduced business limit of the last taxation year ending in the preceding calendar year"
MJRAW.SLIPA[11].TtwrawA372,"125","","Taxable capital employed in Canada in the last taxation year"
MJRAW.SLIPA[11].TtwrawA308,"0","","Total adjusted aggregate investment income for taxation years that end in the preceding calendar year"
MJRAW.SLIPA[11].TtwrawA460,"163","","Assets as per the financial statements of the prior taxation year"
MJRAW.SLIPA[11].TtwrawA527,"1.000000","","Percentage allocated"
MJRAW.SLIPA[11].TtwrawA482,"50,000","","Allocation of the basic amount for the taxation year"
MJRAW.SLIPA[11].TtwrawA159,"2023-04-01","","Previous taxation year-start"
MJRAW.SLIPA[11].TtwrawA160,"2024-03-31","","Previous taxation year-end"
MJRAW.SLIPA[11].TtwrawA1,"9455-4169 Quebec Inc.","","Name of associated eligible persons and partnerships"
MJRAW.SLIPA[11].TtwrawA3,"70279 0007 RC0001","","Business number of the associated corporations"
MJRAW.SLIPA[11].TtwrawA196,"2024-04-01","","Taxation year-start"
MJRAW.SLIPA[11].TtwrawA74,"2025-03-31","","Taxation year-end"
MJRAW.SLIPA[11].TtwrawA459,"5,054","","Taxable capital employed in Canada for the year"
MJRAW.SLIPA[11].TtwrawA463,"163","","Schedule 511 – Total assets in the last taxation year"
MJRAW.SLIPA[11].TtwrawA464,"5,092","","Schedule 511 – Total assets for the year"
MJRAW.SLIPA[11].TtwrawA153,"1177146181","","Québec enterprise number (NEQ)"
MJRAW.SLIPA[11].TtwrawA154,"1229112305 IC 0001","","Québec identification number"
MJRAW.SLIPA[11].TtwrawA469,"186","","Paid-up capital of the second prior taxation year"
MJRAW.SLIPA[11].TtwrawA470,"125","","Paid-up capital of prior taxation year"
MJRAW.SLIPA[11].TtwrawA13,"236","","Assets as per the financial statements of the second prior taxation year"
MJRAW.SLIPA[11].TtwrawA162,"Administrator","","Title or position of authorized representative"
MJRAW.SLIPA[12].TtwrawA344,"Y","","Always keep the link and offer to restore it when in error"
MJRAW.SLIPA[12].TtwrawA16,"1","","Association code"
MJRAW.SLIPA[12].TtwrawA458,"490","","Taxable capital employed in Canada for the preceding taxation year"
MJRAW.SLIPA[12].TtwrawA524,"0","","Taxable income of prior taxation year"
MJRAW.SLIPA[12].TtwrawA22,"0","","Reduced business limit of the last taxation year ending in the preceding calendar year"
MJRAW.SLIPA[12].TtwrawA372,"490","","Taxable capital employed in Canada in the last taxation year"
MJRAW.SLIPA[12].TtwrawA308,"0","","Total adjusted aggregate investment income for taxation years that end in the preceding calendar year"
MJRAW.SLIPA[12].TtwrawA460,"540","","Assets as per the financial statements of the prior taxation year"
MJRAW.SLIPA[12].TtwrawA527,"1.000000","","Percentage allocated"
MJRAW.SLIPA[12].TtwrawA482,"50,000","","Allocation of the basic amount for the taxation year"
MJRAW.SLIPA[12].TtwrawA159,"2023-04-01","","Previous taxation year-start"
MJRAW.SLIPA[12].TtwrawA160,"2024-03-31","","Previous taxation year-end"
MJRAW.SLIPA[12].TtwrawA1,"9455-4177 Quebec Inc.","","Name of associated eligible persons and partnerships"
MJRAW.SLIPA[12].TtwrawA3,"70782 5105 RC0001","","Business number of the associated corporations"
MJRAW.SLIPA[12].TtwrawA196,"2024-04-01","","Taxation year-start"
MJRAW.SLIPA[12].TtwrawA74,"2025-03-31","","Taxation year-end"
MJRAW.SLIPA[12].TtwrawA459,"419","","Taxable capital employed in Canada for the year"
MJRAW.SLIPA[12].TtwrawA463,"540","","Schedule 511 – Total assets in the last taxation year"
MJRAW.SLIPA[12].TtwrawA464,"469","","Schedule 511 – Total assets for the year"
MJRAW.SLIPA[12].TtwrawA153,"1177146199","","Québec enterprise number (NEQ)"
MJRAW.SLIPA[12].TtwrawA154,"1229112313 IC 0001","","Québec identification number"
MJRAW.SLIPA[12].TtwrawA469,"236","","Paid-up capital of the second prior taxation year"
MJRAW.SLIPA[12].TtwrawA470,"490","","Paid-up capital of prior taxation year"
MJRAW.SLIPA[12].TtwrawA13,"286","","Assets as per the financial statements of the second prior taxation year"
MJRAW.SLIPA[12].TtwrawA162,"Administrator","","Title or position of authorized representative"
MJRAW.SLIPA[13].TtwrawA344,"Y","","Always keep the link and offer to restore it when in error"
MJRAW.SLIPA[13].TtwrawA16,"1","","Association code"
MJRAW.SLIPA[13].TtwrawA458,"214,294","","Taxable capital employed in Canada for the preceding taxation year"
MJRAW.SLIPA[13].TtwrawA524,"0","","Taxable income of prior taxation year"
MJRAW.SLIPA[13].TtwrawA22,"0","","Reduced business limit of the last taxation year ending in the preceding calendar year"
MJRAW.SLIPA[13].TtwrawA372,"214,294","","Taxable capital employed in Canada in the last taxation year"
MJRAW.SLIPA[13].TtwrawA308,"0","","Total adjusted aggregate investment income for taxation years that end in the preceding calendar year"
MJRAW.SLIPA[13].TtwrawA460,"5,534,032","","Assets as per the financial statements of the prior taxation year"
MJRAW.SLIPA[13].TtwrawA527,"1.000000","","Percentage allocated"
MJRAW.SLIPA[13].TtwrawA575,"1,569,421","","Gross revenue of the corporation for the preceding taxation year"
MJRAW.SLIPA[13].TtwrawA482,"50,000","","Allocation of the basic amount for the taxation year"
MJRAW.SLIPA[13].TtwrawA159,"2023-04-01","","Previous taxation year-start"
MJRAW.SLIPA[13].TtwrawA160,"2024-03-31","","Previous taxation year-end"
MJRAW.SLIPA[13].TtwrawA1,"9455-4201 Quebec inc.","","Name of associated eligible persons and partnerships"
MJRAW.SLIPA[13].TtwrawA3,"70672 3806 RC0001","","Business number of the associated corporations"
MJRAW.SLIPA[13].TtwrawA196,"2024-04-01","","Taxation year-start"
MJRAW.SLIPA[13].TtwrawA74,"2025-03-31","","Taxation year-end"
MJRAW.SLIPA[13].TtwrawA459,"157,537","","Taxable capital employed in Canada for the year"
MJRAW.SLIPA[13].TtwrawA463,"5,534,032","","Schedule 511 – Total assets in the last taxation year"
MJRAW.SLIPA[13].TtwrawA464,"6,701,450","","Schedule 511 – Total assets for the year"
MJRAW.SLIPA[13].TtwrawA465,"1,569,421","","Schedule 511 – Total revenue in the last taxation year"
MJRAW.SLIPA[13].TtwrawA466,"673,860","","Schedule 511 – Total revenue for the year"
MJRAW.SLIPA[13].TtwrawA153,"1177146231","","Québec enterprise number (NEQ)"
MJRAW.SLIPA[13].TtwrawA154,"1229112348 IC 0001","","Québec identification number"
MJRAW.SLIPA[13].TtwrawA469,"4,901","","Paid-up capital of the second prior taxation year"
MJRAW.SLIPA[13].TtwrawA470,"289,126","","Paid-up capital of prior taxation year"
MJRAW.SLIPA[13].TtwrawA13,"3,105,035","","Assets as per the financial statements of the second prior taxation year"
MJRAW.SLIPA[13].TtwrawA162,"Administrator","","Title or position of authorized representative"
MJRAW.SLIPA[14].TtwrawA344,"Y","","Always keep the link and offer to restore it when in error"
MJRAW.SLIPA[14].TtwrawA16,"1","","Association code"
MJRAW.SLIPA[14].TtwrawA458,"1,655,230","","Taxable capital employed in Canada for the preceding taxation year"
MJRAW.SLIPA[14].TtwrawA524,"0","","Taxable income of prior taxation year"
MJRAW.SLIPA[14].TtwrawA22,"0","","Reduced business limit of the last taxation year ending in the preceding calendar year"
MJRAW.SLIPA[14].TtwrawA372,"1,655,230","","Taxable capital employed in Canada in the last taxation year"
MJRAW.SLIPA[14].TtwrawA308,"0","","Total adjusted aggregate investment income for taxation years that end in the preceding calendar year"
MJRAW.SLIPA[14].TtwrawA460,"2,060,729","","Assets as per the financial statements of the prior taxation year"
MJRAW.SLIPA[14].TtwrawA527,"1.000000","","Percentage allocated"
MJRAW.SLIPA[14].TtwrawA307,"76,223","","Number of paid hours of the employees of the corporation, calculated for previous taxation year"
MJRAW.SLIPA[14].TtwrawA575,"6,233,248","","Gross revenue of the corporation for the preceding taxation year"
MJRAW.SLIPA[14].TtwrawA482,"50,000","","Allocation of the basic amount for the taxation year"
MJRAW.SLIPA[14].TtwrawA159,"2023-04-01","","Previous taxation year-start"
MJRAW.SLIPA[14].TtwrawA160,"2024-03-31","","Previous taxation year-end"
MJRAW.SLIPA[14].TtwrawA1,"9455-8236 Québec Inc.","","Name of associated eligible persons and partnerships"
MJRAW.SLIPA[14].TtwrawA3,"76020 1806 RC0001","","Business number of the associated corporations"
MJRAW.SLIPA[14].TtwrawA196,"2024-04-01","","Taxation year-start"
MJRAW.SLIPA[14].TtwrawA74,"2025-03-31","","Taxation year-end"
MJRAW.SLIPA[14].TtwrawA459,"1,528,577","","Taxable capital employed in Canada for the year"
MJRAW.SLIPA[14].TtwrawA463,"2,060,729","","Schedule 511 – Total assets in the last taxation year"
MJRAW.SLIPA[14].TtwrawA464,"1,866,499","","Schedule 511 – Total assets for the year"
MJRAW.SLIPA[14].TtwrawA465,"6,233,248","","Schedule 511 – Total revenue in the last taxation year"
MJRAW.SLIPA[14].TtwrawA466,"5,213,629","","Schedule 511 – Total revenue for the year"
MJRAW.SLIPA[14].TtwrawA153,"1177162840","","Québec enterprise number (NEQ)"
MJRAW.SLIPA[14].TtwrawA154,"1229117978 IC 0001","","Québec identification number"
MJRAW.SLIPA[14].TtwrawA469,"1,952,702","","Paid-up capital of the second prior taxation year"
MJRAW.SLIPA[14].TtwrawA470,"1,659,636","","Paid-up capital of prior taxation year"
MJRAW.SLIPA[14].TtwrawA13,"2,358,229","","Assets as per the financial statements of the second prior taxation year"
MJRAW.SLIPA[14].TtwrawA162,"President","","Title or position of authorized representative"
MJRAW.SLIPA[14].TtwrawA574,"1,331,473","","Gross revenue of the corporation for the second preceding taxation year"
MJRAW.SLIPA[15].TtwrawA344,"Y","","Always keep the link and offer to restore it when in error"
MJRAW.SLIPA[15].TtwrawA16,"1","","Association code"
MJRAW.SLIPA[15].TtwrawA458,"53,560","","Taxable capital employed in Canada for the preceding taxation year"
MJRAW.SLIPA[15].TtwrawA524,"0","","Taxable income of prior taxation year"
MJRAW.SLIPA[15].TtwrawA22,"0","","Reduced business limit of the last taxation year ending in the preceding calendar year"
MJRAW.SLIPA[15].TtwrawA372,"53,560","","Taxable capital employed in Canada in the last taxation year"
MJRAW.SLIPA[15].TtwrawA308,"0","","Total adjusted aggregate investment income for taxation years that end in the preceding calendar year"
MJRAW.SLIPA[15].TtwrawA460,"57,869","","Assets as per the financial statements of the prior taxation year"
MJRAW.SLIPA[15].TtwrawA527,"1.000000","","Percentage allocated"
MJRAW.SLIPA[15].TtwrawA482,"50,000","","Allocation of the basic amount for the taxation year"
MJRAW.SLIPA[15].TtwrawA159,"2023-12-04","","Previous taxation year-start"
MJRAW.SLIPA[15].TtwrawA160,"2024-03-31","","Previous taxation year-end"
MJRAW.SLIPA[15].TtwrawA1,"9504-7510 Québec Inc.","","Name of associated eligible persons and partnerships"
MJRAW.SLIPA[15].TtwrawA3,"78926 9024 RC0001","","Business number of the associated corporations"
MJRAW.SLIPA[15].TtwrawA196,"2024-04-01","","Taxation year-start"
MJRAW.SLIPA[15].TtwrawA74,"2025-03-31","","Taxation year-end"
MJRAW.SLIPA[15].TtwrawA459,"594,303","","Taxable capital employed in Canada for the year"
MJRAW.SLIPA[15].TtwrawA463,"57,869","","Schedule 511 – Total assets in the last taxation year"
MJRAW.SLIPA[15].TtwrawA464,"1,122,903","","Schedule 511 – Total assets for the year"
MJRAW.SLIPA[15].TtwrawA466,"1,316,586","","Schedule 511 – Total revenue for the year"
MJRAW.SLIPA[15].TtwrawA153,"1179332854","","Québec enterprise number (NEQ)"
MJRAW.SLIPA[15].TtwrawA154,"1231207348 IC 0001","","Québec identification number"
MJRAW.SLIPA[15].TtwrawA470,"53,560","","Paid-up capital of prior taxation year"
MJRAW.SLIPA[15].TtwrawA13,"100","","Assets as per the financial statements of the second prior taxation year"
MJRAW.SLIPA[15].TtwrawA162,"President","","Title or position of authorized representative"
MJRAW.SLIPA[3].TtwrawA195,"0.000000","","Percentage of the business limit"
MJRAW.SLIPA[4].TtwrawA195,"0.220000","","Percentage of the business limit"
MJRAW.SLIPA[5].TtwrawA195,"0.180000","","Percentage of the business limit"
MJRAW.SLIPA[6].TtwrawA195,"0.000000","","Percentage of the business limit"
MJRAW.SLIPA[7].TtwrawA195,"0.000000","","Percentage of the business limit"
MJRAW.SLIPA[8].TtwrawA195,"0.400000","","Percentage of the business limit"
MJRAW.SLIPA[9].TtwrawA195,"0.000000","","Percentage of the business limit"
MJRAW.SLIPA[10].TtwrawA195,"0.050000","","Percentage of the business limit"
MJRAW.SLIPA[11].TtwrawA195,"0.000000","","Percentage of the business limit"
MJRAW.SLIPA[12].TtwrawA195,"0.000000","","Percentage of the business limit"
MJRAW.SLIPA[13].TtwrawA195,"0.000000","","Percentage of the business limit"
MJRAW.SLIPA[14].TtwrawA195,"0.150000","","Percentage of the business limit"
MJRAW.SLIPA[15].TtwrawA195,"0.000000","","Percentage of the business limit"
MJRAW.SLIPA[2].TtwrawA304,"0.000000","","Percentage required to maximize the SBD %"
MJRAW.SLIPA[2].TtwrawA302,"","","Reduced business limit"
MJRAW.SLIPA[2].TtwrawA303,"0","","Unused business limit"
MJRAW.SLIPA[2].TtwrawA305,"0","","SBD"
MJRAW.SLIPA[2].TtwrawA347,"0","","Closing balance of the general rate income pool (GRIP)"
MJRAW.SLIPA[3].TtwrawA304,"0.000000","","Percentage required to maximize the SBD %"
MJRAW.SLIPA[3].TtwrawA302,"0","","Reduced business limit"
MJRAW.SLIPA[3].TtwrawA303,"0","","Unused business limit"
MJRAW.SLIPA[3].TtwrawA305,"0","","SBD"
MJRAW.SLIPA[3].TtwrawA347,"0","","Closing balance of the general rate income pool (GRIP)"
MJRAW.SLIPA[4].TtwrawA304,"0.219242","","Percentage required to maximize the SBD %"
MJRAW.SLIPA[4].TtwrawA302,"106,396","","Reduced business limit"
MJRAW.SLIPA[4].TtwrawA303,"367","","Unused business limit"
MJRAW.SLIPA[4].TtwrawA305,"20,146","","SBD"
MJRAW.SLIPA[4].TtwrawA347,"29,568","","Closing balance of the general rate income pool (GRIP)"
MJRAW.SLIPA[5].TtwrawA304,"0.186677","","Percentage required to maximize the SBD %"
MJRAW.SLIPA[5].TtwrawA302,"87,051","","Reduced business limit"
MJRAW.SLIPA[5].TtwrawA303,"0","","Unused business limit"
MJRAW.SLIPA[5].TtwrawA305,"16,540","","SBD"
MJRAW.SLIPA[5].TtwrawA347,"2,325","","Closing balance of the general rate income pool (GRIP)"
